file,filename,start,end,dur,text,further remarks
engl310_01,engl310_01_202,1675.88,1686.61,10.73,"; uh london bridge is falling down ,  falling down . , falling down , and so on ;  these , come from the conclusion , to the waste land ;",
engl310_01,engl310_01_203,1686.38,1693.78,7.4,"; , ;  they ; uh ; they thrust together different ; uh , different texts different languages ;",
engl310_01,engl310_01_204,1693.52,1701.26,7.74,; writing from different historical periods all there compressed ; in that remarkable ; uh ; mad song that ;,
engl310_01,engl310_01_205,1701.12,1709.11,7.99,"; concludes , the poem , tsk ;  in the next quotation , ; , eliot tells us that ; , ;",
engl310_01,engl310_01_206,1708.88,1719.15,10.27,"; a various and complex civilization such as ours produces , tsk he says ; , various and complex results ; uh ; as if inevitably . ;",
engl310_01,engl310_01_207,1718.91,1729.24,10.33,"; uh lest we think that there’s anything particularly ; , forced or outlandish or willful ; uh about ; his own ; uh ; uh , uh remarkable ;",
engl310_01,engl310_01_208,1729.09,1735.51,6.42,"; , poetry ; uh in lines , such as , those i just quoted for you . , tsk ;",
engl310_01,engl310_01_209,1735.14,1743.7,8.56,"; , eliot was there in that essay on the metaphysical poets that i’m quoting from , ; uh defending as necessary , tsk ;",
engl310_01,engl310_01_210,1743.43,1750.99,7.56,"; uh what is , the primary characteristic not only of his own poetry but really of modern poetry generally ;",
engl310_01,engl310_01_211,1750.71,1761.02,10.31,"; what is , often called its difficulty . , tsk ; whatever else it may be everyone’s always agreed that modern poetry is difficult . tsk ;",
engl310_01,engl310_01_212,1760.77,1770.45,9.68,"; you will probably too , ; uh . ; , by difficult it is meant , tsk i think , well first of all that it is in some sense set apart from",cut on pause
engl310_01,engl310_01_213,1770.67,1778.76,8.09,"common speech , tsk as a , a specialized and ; highly self conscious , use of language , ;",
engl310_01,engl310_01_214,1778.4,1786.46,8.06,"; , tsk , eliot would go further and say that there is no common . , form of modern speech and that’s the problem . , tsk ;",
engl310_01,engl310_01_215,1786.25,1793.5,7.25,"; according to eliot , the modern world lacks a center a kind of set of collective beliefs ; and commitments ;",
engl310_01,engl310_01_216,1793.17,1802,8.83,"; uh that would , enable , communication between us , tsk modernity for eliot , as for moore , as for pound ;",
engl310_01,engl310_01_217,1801.72,1811.44,9.72,"; is marked by a profusion of languages . , tsk both national languages such as french or russian ; uh which turn up in the waste land ;",
engl310_01,engl310_01_218,1810.78,1817.87,7.09,"; , also , a bewildering array of specialized types of discourse technical genres ;",
engl310_01,engl310_01_219,1817.7,1827.04,9.34,"; varieties of speech , business documents , and school books , tsk ; tsk ; just begin uh ; uh this uh , there’s an extraordinary ;",
engl310_01,engl310_01_220,1826.8,1835.44,8.64,"; uh , sense of ; uh a verbal , uh ; chaos a kind of word hoard ; that modern poetry and modernism ;",
engl310_01,engl310_01_221,1835.18,1845.65,10.47,"; uh , uh generally a kind of linguistic environment of great complexity ; from which ; uh modern poetry and modernism emerge , tsk ;",
engl310_01,engl310_01_222,1845.44,1854.46,9.02,"; uh this is an image ; uh , called rotterdam ; uh by the uh artist uh ; edward wadsworth , tsk it’s a woodcut image from blast ;",
engl310_01,engl310_01_223,1854.23,1864.99,10.76,"; uh , i like it because it’s a kind of image of the modern city ; that makes the modern city look like language look like letters look like a kind of scallop scattered alphabet ; a kind of ;",
engl310_01,engl310_01_224,1864.82,1874.18,9.36,"; babble . , tsk it rep it’s a it's a kind of picture for me of the linguistic environment ; if you will ; of ; modern poetry . ;",
engl310_01,engl310_01_225,1873.83,1883.73,9.9,"; behind this environment , ; are the great social processes of migration and modernization ; that produced , that new urban form ;",
engl310_01,engl310_01_226,1883.42,1894.42,11,"; , the metropolis , . ; all of the poets we read even that new england hayseed robert frost ; uh begin their careers in metropolitan centers , tsk ;",
engl310_01,engl310_01_227,1894.27,1903.97,9.7,"; primarily in london and new york , all that is solid melts into air , karl marx said , tsk ; uh evoking ;",
engl310_01,engl310_01_228,1903.86,1914.19,10.33,"; the accelerating transformation of modern economic and social life , tsk ; the metropolis is the center uh of this unsettled world that marx describes , ;",
engl310_01,engl310_01_229,1913.77,1919.81,6.04,; coming to the metropolis ; uh a hundred or or ninety uh years ago now ;,
engl310_01,engl310_01_230,1919.53,1925.16,5.63,"; uh entailed for the writers that we’ll be reading , tsk uh as much as for anyone else ;",
engl310_01,engl310_01_231,1924.83,1935.51,10.68,"; a kind of break with a world that they had known a break either with a native language , tsk this is what the , emigrant or the uh ; uh expatriate experiences ;",
engl310_01,engl310_01_232,1935.15,1942.56,7.41,"; or perhaps with , native ways of speaking ; uh and knowing ; uh familiar spheres of reference , tsk ;",
engl310_01,engl310_01_233,1942.12,1952.88,10.76,"; life , in the modern metropolis , was , defamiliarizing ; uh ; it denaturalized , language ; uh ; where there are many languages in use ;",
engl310_01,engl310_01_234,1952.68,1963.14,10.46,"; well ; uh ; language comes to seem , arbitrary rather than , natural ; as the product of convention ; not as something you’re simply born into but something ;",
engl310_01,engl310_01_235,1962.91,1972.88,9.97,"; uh that you learn ; something that is made and that can be remade ; tsk uh ; this is a presumption of all the poets we’ll be reading , tsk ;",
engl310_01,engl310_01_236,1972.43,1980.9,8.47,"; modern american writers uh and artists ; uh immigrated ; famously ; uh ; to london , to paris , tsk ;",
engl310_01,engl310_01_237,1980.74,1989.3,8.56,; uh another key event in the making of modernism is the great migration of african americans from the rural south ; to the urban north ; uh ;,
engl310_01,engl310_01_238,1989.17,1996.05,6.88,"; langston hughes’s poetry comes out of this experience uh ; in a community , of , black intellectuals ;",
engl310_01,engl310_01_239,1995.86,2006.22,10.36,"; and artists it created , specifically , in harlem , tsk and you you’ll see on your handout ; uh , two quotations from poems by ; hughes ;",
engl310_01,engl310_01_240,2005.94,2013.61,7.67,"; uh ; the first uh , uh one twenty fifth street ; uh giving us uh ; , well here images ;",
engl310_01,engl310_01_241,2013.49,2019.68,6.19," ; of uh black life in the rural south transposed , to , ; harlem ;",
engl310_01,engl310_01_242,2019.42,2028.59,9.17,"; uh there’s uh , in those images i think a kind of utopian promise that the familiar ordinary pleasures of rural life can be recaptured ;",
engl310_01,engl310_01_243,2028.33,2034.07,5.74,"; in a new society of , plenty , tsk ; but there’s also something ; hallucinatory ;",
engl310_01,engl310_01_244,2033.88,2043.68,9.8,"; and and troubling about those images an and vaguely , disturbing , tsk uh that’s brought out i think in the ; uh related ; uh , famous poem ;",
engl310_01,engl310_01_245,2043.52,2053.67,10.15,"; harlem on the , uh next side of the page ; where ; well if we’ve had faces as as food uh in in the first ; uh text ;",
engl310_01,engl310_01_246,2053.42,2063.26,9.84,"; um uh something possibly reassuring ; uh ; uh , those faces ; um begin to look like dangerous objectifications in ;",
engl310_01,engl310_01_247,2063.14,2070.96,7.82,"; the second one ; uh where ; uh that raisin in the sun ; threatens to , explode ;",
engl310_01,engl310_01_248,2070.71,2081,10.29,"; metropolis is in modern poetry ; uh , set against a backdrop of , uh war and violence ; uh and ; conflict and ;",
engl310_01,engl310_01_249,2080.71,2090.94,10.23,"; uh modern , poetry as it uh absorbs , the world of the metropolis absorbs that , tsk uh , that ; uh violence and ;",
engl310_01,engl310_01_250,2090.75,2101.06,10.31,"; , energy ; uh as well ; uh , the metropolis ; well it is it’s a place of ambivalence a place of promise ; , and of threat . tsk ;",
engl310_01,engl310_01_251,2100.85,2108.08,7.23,"; uh of exultation , uh and also of dread , ; this , ambivalence that i’m describing is ;",
engl310_01,engl310_01_252,2107.83,2118.63,10.8,"; is at the the center of modern literature generally , tsk and the metropolis ; uh is crowded with language , crowded with faces ; uh but there’s also ;",
engl310_01,engl310_01_253,2118.38,2126.83,8.45,"; a pervasive sense of , absence , ; uh and of loneliness and of loss , captured also again ;",
engl310_01,engl310_01_254,2126.61,2137.35,10.74,"; , paradigmatically in the waste land ; uh and i’ve included ; uh there ; uh more lines from that poem the nymphs are departed ; eliot ;  says ;",
engl310_01,engl310_01_255,2137.02,2143.1,6.08,"; uh eliot’s speaking of a uh spiritual and imaginative state , ; ",
engl310_01,engl310_01_256,2142.78,2153.51,10.73,"; uh , modern poetry arises , in eliot’s case , tsk with the death of god . ; uh with the loss of a theological justification for life ;",
engl310_01,engl310_01_257,2153.22,2163.25,10.03,"; with a sense of , disenchantment , ; uh ; uh , a sense of depletion , ; uh , depletion of meaning , and value , tsk ;",
engl310_01,engl310_01_258,2163.07,2170.46,7.39,"; the metropolis which uproots people . , tsk uh takes them away takes them out of ; traditional cultures , tsk ;",
engl310_01,engl310_01_259,2170.09,2175.7,5.61,"; also , uproots traditional religious belief and practices , tsk ;",
engl310_01,engl310_01_260,2175.24,2185.24,10,"; uh eliot’s poetry the poetry he created out of this experience is a poetry of spiritual , agony . , tsk ; modernity is in his work ;",
engl310_01,engl310_01_261,2184.96,2193.06,8.1,"; uh a condition ; of ; social ; and psychological , fragmentation , tsk which is both ;",
engl310_01,engl310_01_262,2192.82,2200.21,7.39,"; uh , both a private personal dilemma and and a public one as he . , understands it , tsk ;",
engl310_01,engl310_01_263,2199.77,2210.33,10.56,"; . , compare , to eliot’s , city ; uh , eliot’s sense of the city , this one this is a a photograph by alfred stieglitz . tsk ;",
engl310_01,engl310_01_264,2210.02,2219.93,9.91,"; uh city of ambition , ; uh , this is the modern cities ; not as a ; scene of fragmentation . or despair ;",
engl310_01,engl310_01_265,2219.68,2226.28,6.6,"; uh but rather a place of ascent , and aspiration , tsk ; . ;",
engl310_01,engl310_01_266,2225.98,2232.66,6.68,"; , it’s also , a scene of . , ; crossings , ;",
engl310_01,engl310_01_267,2232.3,2239.76,7.46,"; uh bridging , past and , future this is a photo by another american photographer ; walker evans; ",
engl310_01,engl310_01_268,2239.56,2247.88,8.32,"; a photo of , brooklyn bridge you recognize it , tsk uh ; uh , and here is , another , ;",
engl310_01,engl310_01_269,2247.52,2257.68,10.16,"; , another image uh by evans of the bridge this one . , comes from a page ; of ; hart crane’s epic poem the bridge ;",
engl310_01,engl310_01_270,2257.49,2267.61,10.12,"; uh and and uh ; uh a book that you can , go find at at at beinecke a remarkable uh edition of crane’s ; , poem ; uh ;",
engl310_01,engl310_01_271,2267.37,2278.31,10.94,"; where uh evans’s photos ; grand photos appear as , almost miniature images surrounded by , white space ; uh as , you get some sense in this ;",
engl310_01,engl310_01_272,2278.09,2287.48,9.39,"; image , tsk in crane , in his great poem , the bridge and here’s another photo by ; evans this time of crane ;",
engl310_01,engl310_01_273,2287.11,2295.52,8.41,; uh on the rooftop . of ; the apartment building in brooklyn one ten columbia heights where he lived and where he ; began the poem ;,
engl310_01,engl310_01_274,2295.34,2306.16,10.82,"; with the bridge in the background , ; uh in crane , tsk the emphasis is not ; on what is lost in modernity but what is found or what might be ;",
engl310_01,engl310_01_275,2305.7,2315.64,9.94,"; here’s uh another quotation from , tsk uh your handout ; number seven ; new thresholds new anatomies , ;",
engl310_01,engl310_01_276,2315.46,2325.72,10.26,"; , wine talons build freedom up about me , ; and distill this competence , ; to travel in a tier sparkling alone ;",
engl310_01,engl310_01_277,2325.31,2334.52,9.21,"; , within another’s will , ; . ; , modern poetry is difficult . ; uh and these are difficult , lines ;",
engl310_01,engl310_01_278,2333.91,2343.83,9.92,"; new thresholds new anatomies well ; , that’s not such a hard concept ; that’s an image of what the modern promises for crane and indeed those ;",
engl310_01,engl310_01_279,2343.55,2350.61,7.06,"; uh gothic arches of the bridge seem to emblematize for him , tsk ; uh ;",
engl310_01,engl310_01_280,2350.4,2358.99,8.59,; yet crane’s poetry in those lines i just read really are difficult ; uh ; just as uh as eliot and pound are difficult ; um tsk ;,
engl310_01,engl310_01_281,2358.79,2368.88,10.09,"; uh , but ; uh , not , because as in those poets ; uh crane presents us with obscure references or ;",
